date,Close,Bid,Ask,asset
28-Sept-2012,92.30,92.40,92.51,HYG
21-Sept-2012,93.15,93.00,93.43,HYG
14-Sept-2012,93.88,93.74,93.98,HYG
07-Sept-2012,92.53,92.47,92.54,HYG
31-Aug-2012,92.33,92.11,92.49,HYG
24-Aug-2012,92.15,92.02,92.20,HYG
17-Aug-2012,91.54,91.39,91.65,HYG
10-Aug-2012,91.45,91.30,91.61,HYG
03-Aug-2012,91.70,91.52,91.70,HYG
27-Jul-2012,91.92,91.82,91.95,HYG
20-Jul-2012,91.35,91.19,91.48,HYG
13-Jul-2012,91.09,90.95,91.18,HYG
06-Jul-2012,91.09,90.82,91.31,HYG
29-Jun-2012,91.29,91.28,91.41,HYG
22-Jun-2012,90.17,90.07,90.25,HYG
15-Jun-2012,89.29,89.29,89.54,HYG
08-Jun-2012,88.69,88.64,88.92,HYG
01-Jun-2012,86.47,86.33,86.51,HYG
25-May-2012,88.14,88.10,88.21,HYG
18-May-2012,87.59,87.39,87.67,HYG
11-May-2012,90.81,90.66,90.84,HYG
04-May-2012,90.87,90.68,90.87,HYG
27-Apr-2012,91.02,90.68,91.24,HYG
20-Apr-2012,90.32,90.17,90.40,HYG
13-Apr-2012,89.85,89.77,90.03,HYG
06-Apr-2012,89.70,89.60,90.11,HYG
30-Mar-2012,90.72,90.56,90.93,HYG
23-Mar-2012,90.50,90.41,90.66,HYG
16-Mar-2012,90.49,90.48,90.53,HYG
09-Mar-2012,90.70,90.61,90.76,HYG
02-Mar-2012,91.37,91.36,91.40,HYG
