date,Close,Bid,Ask,asset
06-Jan-2017,19950.0 ,19950.0 ,19980.0 ,1321
30-Dec-2016,19580.0 ,19580.0 ,19600.0 ,1321
23-Dec-2016,19880.0 ,19880.0 ,19890.0 ,1321
16-Dec-2016,19860.0 ,19860.0 ,19880.0 ,1321
09-Dec-2016,19480.0 ,19480.0 ,19490.0 ,1321
02-Dec-2016,18870.0 ,18870.0 ,18880.0 ,1321
25-Nov-2016,18840.0 ,18840.0 ,18850.0 ,1321
18-Nov-2016,18420.0 ,18420.0 ,18430.0 ,1321
11-Nov-2016,17800.0 ,17800.0 ,17810.0 ,1321
04-Nov-2016,17320.0 ,17310.0 ,17320.0 ,1321
28-Oct-2016,17880.0 ,17870.0 ,17880.0 ,1321
21-Oct-2016,17620.0 ,17600.0 ,17620.0 ,1321
14-Oct-2016,17290.0 ,17270.0 ,17290.0 ,1321
07-Oct-2016,17280.0 ,17270.0 ,17280.0 ,1321
30-Sept-2016,16860.0 ,16840.0 ,16860.0 ,1321
23-Sept-2016,17040.0 ,17030.0 ,17040.0 ,1321
16-Sept-2016,16820.0 ,16800.0 ,16820.0 ,1321
09-Sept-2016,17280.0 ,17270.0 ,17280.0 ,1321
02-Sept-2016,17220.0 ,17210.0 ,17220.0 ,1321
26-Aug-2016,16660.0 ,16640.0 ,16660.0 ,1321
19-Aug-2016,16830.0 ,16810.0 ,16830.0 ,1321
12-Aug-2016,17190.0 ,17190.0 ,17210.0 ,1321
05-Aug-2016,16530.0 ,16510.0 ,16530.0 ,1321
29-Jul-2016,16850.0 ,16830.0 ,16850.0 ,1321
22-Jul-2016,16880.0 ,16880.0 ,16890.0 ,1321
15-Jul-2016,16780.0 ,16780.0 ,16790.0 ,1321
08-Jul-2016,15390.0 ,15380.0 ,15390.0 ,1321
01-Jul-2016,16220.0 ,16220.0 ,16230.0 ,1321
24-Jun-2016,15450.0 ,15430.0 ,15450.0 ,1321
17-Jun-2016,16150.0 ,16130.0 ,16150.0 ,1321
10-Jun-2016,17140.0 ,17140.0 ,17150.0 ,1321
03-Jun-2016,17200.0 ,17190.0 ,17200.0 ,1321
27-May-2016,17400.0 ,17400.0 ,17410.0 ,1321
20-May-2016,17300.0 ,17290.0 ,17300.0 ,1321
13-May-2016,16970.0 ,16950.0 ,16970.0 ,1321
06-May-2016,16650.0 ,16640.0 ,16650.0 ,1321
29-Apr-2016,17220.0 ,17210.0 ,17220.0 ,1321
22-Apr-2016,18130.0 ,18130.0 ,18150.0 ,1321
15-Apr-2016,17390.0 ,17380.0 ,17390.0 ,1321
08-Apr-2016,16370.0 ,16360.0 ,16370.0 ,1321
01-Apr-2016,16710.0 ,16690.0 ,16710.0 ,1321
25-Mar-2016,17420.0 ,17420.0 ,17440.0 ,1321
18-Mar-2016,17150.0 ,17150.0 ,17160.0 ,1321
11-Mar-2016,17380.0 ,17370.0 ,17380.0 ,1321
04-Mar-2016,17430.0 ,17430.0 ,17450.0 ,1321
26-Feb-2016,16600.0 ,16600.0 ,16620.0 ,1321
19-Feb-2016,16390.0 ,16380.0 ,16390.0 ,1321
12-Feb-2016,15340.0 ,15330.0 ,15350.0 ,1321
05-Feb-2016,17260.0 ,17240.0 ,17260.0 ,1321
29-Jan-2016,18020.0 ,18000.0 ,18020.0 ,1321
22-Jan-2016,17400.0 ,17380.0 ,17400.0 ,1321
15-Jan-2016,17590.0 ,17580.0 ,17590.0 ,1321
08-Jan-2016,18190.0 ,18180.0 ,18190.0 ,1321
01-Jan-2016,19520.0 ,19500.0 ,19520.0 ,1321
25-Dec-2015,19210.0 ,19210.0 ,19230.0 ,1321
18-Dec-2015,19500.0 ,19480.0 ,19500.0 ,1321
11-Dec-2015,19690.0 ,19690.0 ,19700.0 ,1321
04-Dec-2015,20000.0 ,19960.0 ,20000.0 ,1321
27-Nov-2015,20360.0 ,20360.0 ,20370.0 ,1321
20-Nov-2015,20340.0 ,20330.0 ,20340.0 ,1321
13-Nov-2015,20060.0 ,20050.0 ,20060.0 ,1321
06-Nov-2015,19730.0 ,19730.0 ,19740.0 ,1321
30-Oct-2015,19550.0 ,19550.0 ,19570.0 ,1321
23-Oct-2015,19300.0 ,19290.0 ,19300.0 ,1321
16-Oct-2015,18730.0 ,18720.0 ,18730.0 ,1321
09-Oct-2015,18870.0 ,18870.0 ,18890.0 ,1321
02-Oct-2015,18160.0 ,18150.0 ,18160.0 ,1321
25-Sept-2015,18200.0 ,18180.0 ,18200.0 ,1321
18-Sept-2015,18460.0 ,18440.0 ,18460.0 ,1321
11-Sept-2015,18600.0 ,18580.0 ,18600.0 ,1321
04-Sept-2015,18130.0 ,18110.0 ,18130.0 ,1321
28-Aug-2015,19480.0 ,19470.0 ,19480.0 ,1321
21-Aug-2015,19820.0 ,19800.0 ,19820.0 ,1321
14-Aug-2015,20890.0 ,20890.0 ,20900.0 ,1321
07-Aug-2015,21090.0 ,21090.0 ,21110.0 ,1321
31-Jul-2015,20930.0 ,20930.0 ,20940.0 ,1321
24-Jul-2015,20900.0 ,20900.0 ,20910.0 ,1321
17-Jul-2015,21010.0 ,21010.0 ,21020.0 ,1321
10-Jul-2015,20170.0 ,20150.0 ,20170.0 ,1321
03-Jul-2015,21150.0 ,21150.0 ,21170.0 ,1321
26-Jun-2015,21320.0 ,21320.0 ,21330.0 ,1321
19-Jun-2015,20750.0 ,20750.0 ,20760.0 ,1321
12-Jun-2015,20990.0 ,20980.0 ,20990.0 ,1321
05-Jun-2015,21050.0 ,21040.0 ,21050.0 ,1321
29-May-2015,21170.0 ,21160.0 ,21170.0 ,1321
22-May-2015,20850.0 ,20850.0 ,20860.0 ,1321
15-May-2015,20260.0 ,20260.0 ,20280.0 ,1321
08-May-2015,19970.0 ,19960.0 ,19970.0 ,1321
01-May-2015,20080.0 ,20080.0 ,20100.0 ,1321
24-Apr-2015,20580.0 ,20570.0 ,20580.0 ,1321
17-Apr-2015,20220.0 ,20210.0 ,20220.0 ,1321
10-Apr-2015,20490.0 ,20490.0 ,20500.0 ,1321
03-Apr-2015,19970.0 ,19960.0 ,19970.0 ,1321
27-Mar-2015,19820.0 ,19820.0 ,19840.0 ,1321
20-Mar-2015,20000.0 ,19980.0 ,20000.0 ,1321
13-Mar-2015,19680.0 ,19670.0 ,19680.0 ,1321
06-Mar-2015,19390.0 ,19380.0 ,19390.0 ,1321
27-Feb-2015,19220.0 ,19200.0 ,19220.0 ,1321
20-Feb-2015,18720.0 ,18720.0 ,18730.0 ,1321
13-Feb-2015,18310.0 ,18290.0 ,18310.0 ,1321
06-Feb-2015,18010.0 ,18010.0 ,18030.0 ,1321
30-Jan-2015,18060.0 ,18060.0 ,18080.0 ,1321
23-Jan-2015,17870.0 ,17870.0 ,17890.0 ,1321
16-Jan-2015,17240.0 ,17220.0 ,17240.0 ,1321
09-Jan-2015,17570.0 ,17570.0 ,17580.0 ,1321
02-Jan-2015,17850.0 ,17840.0 ,17850.0 ,1321
26-Dec-2014,18210.0 ,18200.0 ,18210.0 ,1321
19-Dec-2014,17970.0 ,17970.0 ,17980.0 ,1321
12-Dec-2014,17760.0 ,17740.0 ,17760.0 ,1321
05-Dec-2014,18300.0 ,18290.0 ,18300.0 ,1321
28-Nov-2014,17810.0 ,17810.0 ,17820.0 ,1321
21-Nov-2014,17730.0 ,17710.0 ,17730.0 ,1321
14-Nov-2014,17850.0 ,17840.0 ,17850.0 ,1321
07-Nov-2014,17230.0 ,17230.0 ,17250.0 ,1321
31-Oct-2014,16730.0 ,16730.0 ,16760.0 ,1321
24-Oct-2014,15620.0 ,15600.0 ,15620.0 ,1321
17-Oct-2014,14860.0 ,14850.0 ,14860.0 ,1321
10-Oct-2014,15640.0 ,15630.0 ,15640.0 ,1321
03-Oct-2014,16040.0 ,16040.0 ,16050.0 ,1321
26-Sept-2014,16590.0 ,16570.0 ,16590.0 ,1321
19-Sept-2014,16560.0 ,16550.0 ,16560.0 ,1321
12-Sept-2014,16180.0 ,16180.0 ,16190.0 ,1321
05-Sept-2014,15910.0 ,15910.0 ,15920.0 ,1321
29-Aug-2014,15670.0 ,15650.0 ,15670.0 ,1321
22-Aug-2014,15780.0 ,15770.0 ,15780.0 ,1321
15-Aug-2014,15550.0 ,15530.0 ,15550.0 ,1321
08-Aug-2014,15010.0 ,15010.0 ,15030.0 ,1321
01-Aug-2014,15770.0 ,15760.0 ,15770.0 ,1321
25-Jul-2014,15690.0 ,15680.0 ,15690.0 ,1321
18-Jul-2014,15450.0 ,15440.0 ,15450.0 ,1321
11-Jul-2014,15400.0 ,15400.0 ,15410.0 ,1321
04-Jul-2014,15690.0 ,15670.0 ,15690.0 ,1321
27-Jun-2014,15530.0 ,15510.0 ,15530.0 ,1321
20-Jun-2014,15750.0 ,15750.0 ,15770.0 ,1321
13-Jun-2014,15500.0 ,15500.0 ,15510.0 ,1321
06-Jun-2014,15480.0 ,15480.0 ,15490.0 ,1321
30-May-2014,15030.0 ,15020.0 ,15030.0 ,1321
23-May-2014,14850.0 ,14850.0 ,14860.0 ,1321
16-May-2014,14500.0 ,14480.0 ,14500.0 ,1321
09-May-2014,14600.0 ,14580.0 ,14600.0 ,1321
02-May-2014,14850.0 ,14840.0 ,14850.0 ,1321
25-Apr-2014,14850.0 ,14820.0 ,14850.0 ,1321
18-Apr-2014,14900.0 ,14890.0 ,14900.0 ,1321
11-Apr-2014,14340.0 ,14330.0 ,14340.0 ,1321
04-Apr-2014,15480.0 ,15470.0 ,15480.0 ,1321
28-Mar-2014,15100.0 ,15080.0 ,15100.0 ,1321
21-Mar-2014,14570.0 ,14530.0 ,14570.0 ,1321
14-Mar-2014,14630.0 ,14610.0 ,14630.0 ,1321
07-Mar-2014,15580.0 ,15580.0 ,15600.0 ,1321
28-Feb-2014,15150.0 ,15130.0 ,15150.0 ,1321
21-Feb-2014,15150.0 ,15150.0 ,15160.0 ,1321
14-Feb-2014,14600.0 ,14600.0 ,14610.0 ,1321
